660
0, 0.5
0, 0.5
1, 0.5
1, 1
1, 0.75 -
1, 0.75
0, 0.5
1, 0.75
1, 0.75
0, 0.5
1, 0.75 -
1, 0.75
0, 0.5
1, 0.5
0, 0.5
1, 1
0, 0.5 -
0, 0.5
1, 0.5
0, 0.5
1, 0.5
1, 0.5
1, 0.5
0, 0.5
0, 1.5 -
1, 0.5
1, 1
0, 0 
1, 1
0, 1.0 --C1
1, 1.0
0, 1.0
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
1, 1 -
0, 1.0
1, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 3.0 -
0, 0.5
1, 0.5
0, 1.0 -
1, 1.0
0, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
1, 0.5
1, 1.0
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
1, 4.0 -
1, 1.0 -C1-5
0, 1.0
1, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
1, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 3.0 -
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
0, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 3.0 -
0, 0.5
1, 0.5
0, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 2.0 -
0, 18.0
1, 0.5 --V2
1, 0.5
0, 0.5
0, 1.0
0, 0.5
0, 0.5
1, 1.0 -
1, 0.5
0, 0.5
1, 2.5
0, 0.5 -
0, 0.5
1, 0.5
0, 1
1, 1
1, 0.5
1, 0.5 -
0, 0.5
1, 0.5
0, 2.5
1, 0.5 -
1, 0.5
0, 0.5
0, 1.0
0, 0.5
0, 0.5
1, 0.5
0, 0.5 -
1, 0.5
1, 0.5
0, 3.0
0, 0.5 -
0, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 0.5
1, 1.0 -
0, 0.5
1, 2.5
1, 1.0 -V2-5
1, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 1.0
1, 0.5 -
1, 0.5
1, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 1.0
1, 1.0 -
1, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 0.5
0, 0.5
1, 0.5 -
1, 0.5
1, 0.5
1, 0.5
1, 0.5
0, 0.5
0, 1.0
0, 1.0 -
1, 0.5
1, 0.5
0, 1.0
1, 0.5
1, 0.5
0, 1.0 -
1, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 1.0
0, 0.5 -
0, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
1, 0.5
1, 0.5
0, 0.0
1, 0.5
0, 0.0
1, 1.0
0, 1.0 --C2
1, 1.0
0, 1.0
0, 0.5
1, 0.5
0, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
0, 0.5
1, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 3.0 -
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
1, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
0, 0.5
1, 1
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 4.0 -
1, 1.0 -C2-5
0, 1.0
1, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
1, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 3.0 -
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
0, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 3.0 -
0, 0.5
1, 0.5
0, 1.0 -
0, 0.5
1, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 2.0 -
0, 2.5 -B3
0, 0.5
0, 0.75
0, 0.75
1, 0.5
0, 1.5 -
1, 0.5
1, 0.75
1, 0.75
0, 0.5
1, 0.5
1, 0.5
0, 0.5 -
1, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 0.5 -
0, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 0.5
1, 0.5
0, 1.0 -
0, 0.5
0, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 0 -
1, 0.75
0, 0 
1, 0.75
0, 0 
1, 0.5
0, 0 
1, 1.5
1, 0.5
0, 0.75 -
0, 0.75
1, 0.5
1, 0.75 
1, 0.75
0, 0.5
1, 0.5 -
1, 0.5
0, 0.5
0, 0.5
1, 1.0
0, 0 
1, 1.0
0, 1.0 -C3
1, 0.5
0, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 1.0
0, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 1.0 -
1, 1.0
1, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 1.0
0, 0.5
1, 0.5
0, 0.5
0, 0.5
0, 1.0 -
1, 0.5
1, 0.5
0, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
0, 0.5
1, 0.5
0, 0.5 -
1, 1.0
1, 1.0
1, 0.5
0, 0.5
1, 0.5
0, 1.0 -C3-5
1, 0.5
0, 0.5
0, 1.0
1, 0.5
0, 0.5
1, 1.0 -
1, 0.5
0, 0.5
1, 1.0
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
1, 0.5
0, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 1.0 -
0, 1.0
0, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 1.0
1, 0.5
0, 0.5
1, 1.0 -
0, 0.5
1, 0.5
1, 1.0
0, 0.5
0, 0.5
1, 1.0 -
1, 1.0
1, 1.0
0, 0.5
1, 0.5
0, 1.0 -
1, 0.5
0, 0.5
0, 1.0
1, 0.5
1, 0.5
0, 1.0 -
0, 1.0
0, 1.0
1, 0.5
0, 0.5
0, 1.0 -
1, 0.5
0, 0.5
1, 0.5
1, 0.5
0, 0.5
1, 0.5
0, 2.0 -
0, 0.0
1, 16.5
0, 0.0
1, 0.5
0, 0.0
1, 8.0
0, 0.5
0, 0.5
0, 1.0 -
1, 0.5
0, 0.5
0, 0.5
0, 0.5
0, 0.5
1, 0.5
0, 0 -
1, 0.75
0, 0
1, 0.75
0, 0
1, 0.5
0, 0
1, 1.0
0, 7.0
